total_time,total_cpu_usage,max_ram_usage,brand_raw,vendor_id_raw,arch,count,l2_cache_size,l3_cache_size,hz_actual_friendly,hz_advertised_friendly,l2_cache_line_size,l2_cache_associativity,benchmark
2.29,99%,17656,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_2000_10000
41.52,99%,3362016,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_1000
41.36,99%,3363096,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_1000
42.20,99%,3361324,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_1000
41.00,99%,3361712,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_1000
41.67,99%,3361656,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_1000
9.70,99%,18952,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_10000
9.81,99%,18972,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_10000
10.42,99%,18928,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_10000
9.80,99%,18952,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_10000
10.39,99%,18980,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_2_5000_10000
29.49,99%,849004,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_1000
29.29,99%,848388,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_1000
29.12,99%,848396,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_1000
29.29,99%,847712,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_1000
29.42,99%,849048,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_1000
8.76,99%,123024,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_10000
8.80,99%,123660,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_10000
8.71,99%,121860,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_10000
8.80,99%,122696,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_10000
8.69,99%,122568,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_3_50_10000
14.44,99%,349640,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_1000
14.53,99%,349956,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_1000
14.37,99%,349416,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_1000
14.39,99%,348492,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_1000
14.44,99%,348532,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_1000
8.33,99%,113500,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,1.7185 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_10000
8.40,99%,113540,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,1.7185 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_10000
8.37,99%,112084,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,1.7185 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_10000
8.31,99%,112436,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,1.7185 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_10000
8.40,99%,112040,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,1.7185 GHz,2.3000 GHz,256,6,KNPS_FILE_4_50_10000
4.46,99%,109572,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.1346 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_1000
4.45,99%,108808,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.1346 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_1000
4.41,99%,109440,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.1346 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_1000
4.45,99%,108296,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.1346 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_1000
4.48,99%,108736,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.1346 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_1000
14.09,99%,212900,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_10000
14.26,99%,212556,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_10000
14.38,99%,214608,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_10000
14.03,99%,213720,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_10000
14.23,99%,212696,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_5_50_10000
0.17,98%,18388,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_12_20_1000
0.17,98%,18832,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_12_20_1000
0.17,99%,18468,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_12_20_1000
0.17,98%,18184,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_12_20_1000
0.17,98%,18476,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_12_20_1000
0.18,99%,19276,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.7657 GHz,2.3000 GHz,256,6,KNPS_FILE_13_20_1000
0.19,98%,18908,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.7657 GHz,2.3000 GHz,256,6,KNPS_FILE_13_20_1000
0.19,98%,18956,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.7657 GHz,2.3000 GHz,256,6,KNPS_FILE_13_20_1000
0.18,98%,19276,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.7657 GHz,2.3000 GHz,256,6,KNPS_FILE_13_20_1000
0.19,98%,18944,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,2.7657 GHz,2.3000 GHz,256,6,KNPS_FILE_13_20_1000
0.63,99%,39348,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_14_50_1000
0.63,99%,39472,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_14_50_1000
0.63,99%,39756,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_14_50_1000
0.63,99%,39900,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_14_50_1000
0.64,99%,39704,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_14_50_1000
24.94,99%,976712,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_15_50_1000
24.85,99%,977904,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_15_50_1000
24.99,99%,978700,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_15_50_1000
24.78,99%,978024,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_15_50_1000
24.97,99%,977104,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_15_50_1000
0.36,99%,16304,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_16_50_1000
0.37,99%,16268,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_16_50_1000
0.36,99%,16548,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_16_50_1000
0.37,99%,16316,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_16_50_1000
0.37,99%,16188,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,KNPS_FILE_16_50_1000
0.14,98%,21080,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd198
0.14,98%,21104,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd198
0.14,99%,21012,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd198
0.14,97%,21016,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd198
0.14,98%,21132,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd198
1.13,99%,25464,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd493
1.12,99%,25600,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd493
1.15,99%,25556,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd493
1.14,99%,25564,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd493
1.14,99%,25624,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd493
2.36,99%,28852,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd657
2.30,99%,28792,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd657
2.35,99%,28792,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd657
2.31,99%,28928,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd657
2.31,99%,28728,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd657
13.78,99%,45916,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1291
14.03,99%,45740,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1291
13.74,99%,45432,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1291
13.89,99%,45164,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1291
13.85,99%,45040,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1291
27.85,99%,57684,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1655
27.37,99%,58556,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1655
27.97,99%,57680,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1655
27.58,99%,57848,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1655
28.07,99%,57668,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd1655
55.40,99%,75704,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd2103
55.56,99%,75960,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd2103
54.65,99%,76776,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd2103
55.29,99%,75844,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd2103
55.91,99%,75992,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPd2103
0.75,99%,24152,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl417
0.77,99%,24288,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl417
0.77,99%,24228,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl417
0.78,99%,24308,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl417
0.76,99%,24220,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl417
18.21,99%,48708,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1400
17.32,99%,48728,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1400
17.42,99%,48644,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1400
17.44,99%,48452,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1400
17.27,99%,48712,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1400
24.28,99%,54968,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1577
24.80,99%,54836,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1577
24.18,99%,54908,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1577
23.90,99%,55548,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1577
23.93,99%,55708,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl1577
309.85,99%,175040,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl3795
316.28,99%,175284,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl3795
312.25,99%,175124,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl3795
310.20,99%,175068,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl3795
311.15,99%,174724,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPfl3795
1.01,99%,22036,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPgil262
1.01,99%,22128,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPgil262
1.00,99%,22068,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPgil262
1.00,99%,22052,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPgil262
1.01,99%,21988,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPgil262
0.17,98%,20520,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA150
0.17,98%,20520,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA150
0.17,98%,20268,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA150
0.17,98%,20460,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA150
0.17,98%,20520,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA150
0.36,99%,21228,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA200
0.36,99%,20916,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA200
0.36,99%,21100,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA200
0.36,99%,21096,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA200
0.37,99%,20972,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroA200
0.26,99%,20496,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroB150
0.27,98%,20420,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroB150
0.26,98%,20652,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroB150
0.26,99%,20588,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroB150
0.27,99%,20264,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,GenuineIntel,X86_64,24,6291456,31457280,3.1000 GHz,2.3000 GHz,256,6,TSPkroB150
